time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,social_care_group,t_read_eligible_pupils,t_read_met_expected_standard,t_writta_eligible_pupils,t_writta_met_expected_standard,t_mat_eligible_pupils,t_mat_met_expected_standard,t_rwm_eligible_pupils,t_rwm_met_expected_standard,t_gps_eligible_pupils,t_gps_met_expected_standard,t_scita_eligible_pupils,t_scita_met_expected_standard,t_read_progress_eligible_pupils,t_read_progress_score,avg_read_progress_score,t_writta_progress_eligible_pupils,t_writta_progress_score,avg_writta_progress_score,t_mat_progress_eligible_pupils,t_mat_progress_score,avg_mat_progress_score
201718,Academic year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,CLA 12 months at 31 March,19,10,19,10,19,10,19,9,19,9,19,10,19,-27.8,-1.46,19,-29.33,-1.54,19,-54.06,-2.85
201718,Academic year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,CLA 12 months at 31 March,20,11,20,11,20,10,20,10,20,11,20,13,18,38.05,2.11,19,13.36,0.7,17,14.88,0.88
201718,Academic year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,CLA 12 months at 31 March,15,9,15,6,15,7,15,c,15,9,15,6,14,35.16,2.51,14,-22.96,-1.64,14,35.14,2.51
201718,Academic year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,CLA 12 months at 31 March,20,8,20,9,20,7,20,c,20,8,20,8,19,-44.33,-2.33,20,-8.16,-0.41,19,-36.48,-1.92
201718,Academic year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,CLA 12 months at 31 March,12,8,12,7,12,6,12,c,12,6,12,7,11,-5.14,-0.47,11,-14.6,-1.33,11,-15.04,-1.37
201718,Academic year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,CLA 12 months at 31 March,26,17,26,17,26,19,26,15,26,18,26,18,26,17.73,0.68,26,-4.09,-0.16,26,47.87,1.84
201718,Academic year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,CLA 12 months at 31 March,20,10,20,9,20,9,20,7,20,6,20,11,17,22.47,1.32,18,-11.88,-0.66,16,-8.44,-0.53
201718,Academic year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,CLA 12 months at 31 March,21,16,21,13,21,16,21,13,21,15,21,16,21,62.83,2.99,21,56.81,2.71,21,61.92,2.95
201718,Academic year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,CLA 12 months at 31 March,33,17,33,16,33,13,33,10,33,14,33,15,32,9.18,0.29,33,-16.96,-0.51,32,-26.26,-0.82
201718,Academic year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,CLA 12 months at 31 March,31,13,31,15,31,12,31,6,31,13,31,18,29,5.28,0.18,31,3.38,0.11,30,-22.14,-0.74
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,CLA 12 months at 31 March,16,c,16,c,16,c,16,c,16,c,16,c,14,-23.1,-1.65,16,-12.62,-0.79,14,-25.51,-1.82
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,CLA 12 months at 31 March,47,23,47,20,47,22,47,13,47,22,47,22,39,-29.3,-0.75,40,-38.9,-0.97,39,-6.99,-0.18
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,Calderdale,E08000033,CLA 12 months at 31 March,15,c,15,c,15,c,15,c,15,6,15,c,14,-32.63,-2.33,14,-55.44,-3.96,14,-85.94,-6.14
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,CLA 12 months at 31 March,20,12,20,14,20,12,20,11,20,11,20,12,18,28.83,1.6,18,66.87,3.72,18,52.56,2.92
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,CLA 12 months at 31 March,14,6,14,6,14,7,14,c,14,6,14,7,14,-22.04,-1.57,14,-59.21,-4.23,14,-31.21,-2.23
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,"Kingston upon Hull, City of",E06000010,CLA 12 months at 31 March,38,23,38,20,38,23,38,18,38,20,38,25,36,23.39,0.65,37,-45.52,-1.23,36,-17.29,-0.48
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,CLA 12 months at 31 March,22,7,22,8,22,7,22,7,22,9,22,9,21,-110.68,-5.27,21,-49.68,-2.37,21,-45.58,-2.17
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,Leeds,E08000035,CLA 12 months at 31 March,54,28,54,29,53,24,53,20,54,31,54,25,53,18.8,0.35,53,-65.89,-1.24,52,15.6,0.3
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,CLA 12 months at 31 March,11,c,11,c,11,c,11,c,11,6,11,c,11,37.84,3.44,11,28.43,2.58,10,35.21,3.52
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,CLA 12 months at 31 March,15,6,15,7,15,6,15,c,15,6,15,8,15,-12.58,-0.84,15,-20.65,-1.38,15,-14.1,-0.94
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,North Yorkshire,E10000023,CLA 12 months at 31 March,15,8,15,7,15,6,15,c,15,10,15,9,13,52.55,4.04,13,-0.89,-0.07,13,9.81,0.75
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,CLA 12 months at 31 March,23,9,23,13,23,11,23,7,23,14,23,13,21,-22.69,-1.08,22,49.61,2.26,22,6.46,0.29
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,CLA 12 months at 31 March,29,17,29,16,29,16,29,12,29,16,29,17,27,-85.26,-3.16,28,-57.91,-2.07,26,-48.13,-1.85
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,Wakefield,E08000036,CLA 12 months at 31 March,23,6,23,7,23,c,23,c,23,7,23,9,22,-59.66,-2.71,23,-48.21,-2.1,22,-49.36,-2.24
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,CLA 12 months at 31 March,8,c,8,c,8,c,8,c,8,c,8,c,8,-2.7,-0.34,8,-12.11,-1.51,8,-5.11,-0.64
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,CLA 12 months at 31 March,c,c,18,8,c,c,18,c,c,c,18,7,17,-19.11,-1.12,17,-13.18,-0.78,17,-48.89,-2.88
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,CLA 12 months at 31 March,24,13,24,13,24,11,24,8,24,15,24,12,23,-25.02,-1.09,23,-60.9,-2.65,23,-41.27,-1.79
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,CLA 12 months at 31 March,28,15,28,14,28,12,28,8,28,17,28,15,27,-7.59,-0.28,27,-15.51,-0.57,26,1.23,0.05
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,CLA 12 months at 31 March,c,c,22,10,c,c,22,7,c,c,22,14,22,-33.03,-1.5,22,-38.5,-1.75,22,-27.74,-1.26
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,CLA 12 months at 31 March,29,c,29,7,29,6,29,c,29,c,29,8,29,-103.56,-3.57,29,-85.8,-2.96,28,-113.19,-4.04
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,CLA 12 months at 31 March,47,22,46,20,47,21,46,15,47,20,46,22,41,-71.57,-1.75,44,-55.72,-1.27,41,-89.22,-2.18
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,CLA 12 months at 31 March,33,21,33,18,33,17,33,15,33,19,33,21,28,5.89,0.21,28,-28.15,-1.01,28,-25.69,-0.92
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,CLA 12 months at 31 March,32,15,32,12,32,12,32,9,32,12,32,18,30,-23.4,-0.78,30,-5.89,-0.2,30,-57.69,-1.92
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,CLA 12 months at 31 March,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,CLA 12 months at 31 March,92,45,92,46,92,42,92,32,92,49,92,51,86,-107.47,-1.25,90,-111.62,-1.24,86,-86.74,-1.01
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,CLA 12 months at 31 March,31,14,31,12,31,11,31,8,31,12,31,13,30,-45.9,-1.53,30,-98.39,-3.28,30,-112.69,-3.76
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,CLA 12 months at 31 March,34,15,34,13,34,15,34,10,34,14,34,17,34,-51.68,-1.52,34,-65.05,-1.91,34,-49.82,-1.47
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,CLA 12 months at 31 March,18,9,18,7,18,8,18,c,18,11,18,9,17,11.58,0.68,18,-27.74,-1.54,17,20.29,1.19
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,CLA 12 months at 31 March,29,14,29,12,29,11,29,7,29,14,29,14,28,-10.13,-0.36,29,-32.64,-1.13,28,-40.76,-1.46
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,CLA 12 months at 31 March,10,c,10,c,10,c,10,c,10,c,10,c,8,26.04,3.26,9,7.36,0.82,8,6.52,0.82
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,CLA 12 months at 31 March,13,8,13,9,13,8,13,7,13,8,13,8,10,15.59,1.56,10,13.35,1.34,10,-26.65,-2.67
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,CLA 12 months at 31 March,52,28,52,29,52,30,52,20,52,33,52,28,49,28.17,0.57,49,35.3,0.72,49,47.1,0.96
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,CLA 12 months at 31 March,35,22,35,20,35,19,35,15,35,23,35,24,32,47.47,1.48,33,-1.37,-0.04,32,9.17,0.29
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,CLA 12 months at 31 March,15,8,15,9,15,9,15,7,15,7,15,8,14,25.93,1.85,14,14.79,1.06,14,9.99,0.71
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,CLA 12 months at 31 March,33,19,33,14,33,17,33,12,33,17,33,18,30,67.3,2.24,30,-50.37,-1.68,29,27.41,0.95
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,CLA 12 months at 31 March,32,17,32,18,32,18,32,13,32,16,32,20,32,24.75,0.77,32,15.04,0.47,32,-46.77,-1.46
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,CLA 12 months at 31 March,42,21,42,19,42,15,42,9,42,21,42,19,42,-28.64,-0.68,42,-63.32,-1.51,42,-145.47,-3.46
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,CLA 12 months at 31 March,43,18,43,17,43,15,43,11,43,19,43,22,40,-29.66,-0.74,40,-47.73,-1.19,40,-58.47,-1.46
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,CLA 12 months at 31 March,15,c,15,6,15,6,15,c,15,6,15,6,14,-54.07,-3.86,15,-48.21,-3.21,14,-61.21,-4.37
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,CLA 12 months at 31 March,29,11,29,13,29,11,29,7,29,11,29,14,26,-4.14,-0.16,27,10.75,0.4,26,-24.86,-0.96
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,CLA 12 months at 31 March,19,13,19,12,19,9,19,9,19,10,19,13,16,-6.72,-0.42,16,-36.6,-2.29,16,-34.87,-2.18
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,CLA 12 months at 31 March,34,21,34,16,34,15,34,11,34,14,34,19,30,-16.05,-0.54,31,-63.27,-2.04,29,-30.58,-1.05
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,CLA 12 months at 31 March,42,26,42,24,42,22,42,17,42,23,42,26,39,-6.2,-0.16,41,-42.93,-1.05,39,-94.31,-2.42
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,CLA 12 months at 31 March,16,8,16,9,16,8,16,7,16,11,16,9,15,-2.21,-0.15,15,23.72,1.58,15,16.76,1.12
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,CLA 12 months at 31 March,38,16,38,18,38,15,38,12,38,15,38,19,34,-33.06,-0.97,35,-33.72,-0.96,34,-90.47,-2.66
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,CLA 12 months at 31 March,10,c,10,c,10,6,10,c,10,c,10,c,9,-40.44,-4.49,9,-31.62,-3.51,9,-54.43,-6.05
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,CLA 12 months at 31 March,10,7,10,c,10,6,10,c,10,6,10,7,10,40.48,4.05,10,-9.11,-0.91,10,35.31,3.53
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,CLA 12 months at 31 March,35,11,34,12,35,13,34,9,35,11,34,12,29,-62.1,-2.14,30,-49.39,-1.65,29,-37.95,-1.31
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,CLA 12 months at 31 March,12,7,12,7,12,8,12,6,12,8,12,7,11,-5.33,-0.48,11,1.85,0.17,11,23.85,2.17
201718,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,CLA 12 months at 31 March,6,c,6,c,6,c,6,c,6,c,6,c,6,4.57,0.76,6,-12.14,-2.02,6,4.47,0.75
201718,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,CLA 12 months at 31 March,13,6,13,c,13,6,13,c,13,7,13,6,13,-27.91,-2.15,13,-42.55,-3.27,13,-53.06,-4.08
201718,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,CLA 12 months at 31 March,20,9,20,11,20,8,20,7,20,10,20,10,17,-21.27,-1.25,18,-9.81,-0.55,17,-29.34,-1.73
201718,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,CLA 12 months at 31 March,25,11,25,8,25,11,25,6,25,7,25,9,24,-18.88,-0.79,24,-67.2,-2.8,24,-30.55,-1.27
201718,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,CLA 12 months at 31 March,77,36,77,41,77,38,77,25,77,32,77,49,67,-153.24,-2.29,69,-38.43,-0.56,67,-45.75,-0.68
201718,Academic year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,CLA 12 months at 31 March,10,6,10,c,10,c,10,c,10,c,10,c,8,-5.97,-0.75,8,-26.11,-3.26,8,-41.85,-5.23
201718,Academic year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,CLA 12 months at 31 March,70,34,69,33,70,27,69,24,70,27,69,33,62,-43.2,-0.7,65,-65.55,-1.01,62,-110.48,-1.78
201718,Academic year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,CLA 12 months at 31 March,15,7,15,6,15,8,15,c,15,c,15,7,14,-9.17,-0.66,14,-28.58,-2.04,14,-9.12,-0.65
201718,Academic year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,CLA 12 months at 31 March,20,9,20,8,20,8,20,6,20,10,20,10,19,10.04,0.53,20,-34.57,-1.73,19,-12.55,-0.66
201718,Academic year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,CLA 12 months at 31 March,18,8,18,8,18,11,18,7,18,8,18,8,16,25.03,1.56,17,-11.04,-0.65,16,19.95,1.25
201718,Academic year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,CLA 12 months at 31 March,15,6,15,6,15,c,15,c,15,6,15,8,15,-64.53,-4.3,15,-55.83,-3.72,15,-52.43,-3.5
201718,Academic year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,CLA 12 months at 31 March,11,c,11,6,11,9,11,c,11,c,11,9,10,-7.68,-0.77,10,-0.2,-0.02,10,-0.77,-0.08
201718,Academic year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,CLA 12 months at 31 March,6,c,6,c,6,c,6,c,6,c,6,c,c,c,c,c,c,c,c,c,c
201718,Academic year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,CLA 12 months at 31 March,29,15,29,17,29,17,29,11,29,15,29,16,29,39.7,1.37,29,32.99,1.14,29,17.91,0.62
201718,Academic year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,CLA 12 months at 31 March,39,21,38,19,39,14,38,11,39,17,38,22,35,-9.18,-0.26,36,-16.79,-0.47,35,-74.86,-2.14
201718,Academic year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,CLA 12 months at 31 March,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201718,Academic year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,CLA 12 months at 31 March,15,6,15,8,15,c,15,c,15,6,15,c,12,-30.19,-2.52,13,-20.61,-1.59,12,-31.58,-2.63
201718,Academic year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,CLA 12 months at 31 March,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201718,Academic year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,CLA 12 months at 31 March,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201718,Academic year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,CLA 12 months at 31 March,8,c,8,c,8,c,8,c,8,c,8,c,8,-10.53,-1.32,8,-15.79,-1.97,8,-34.08,-4.26
201718,Academic year,Local authority,E92000001,England,E12000009,South West,837,Bournemouth,E06000028,CLA 12 months at 31 March,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201718,Academic year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,CLA 12 months at 31 March,30,16,29,16,30,12,29,9,30,15,29,16,24,23.43,0.98,25,18.2,0.73,24,0.93,0.04
201718,Academic year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,CLA 12 months at 31 March,14,11,14,12,14,9,14,9,14,11,14,12,14,4.53,0.32,14,4.28,0.31,14,-48.24,-3.45
201718,Academic year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,CLA 12 months at 31 March,27,11,27,9,27,10,27,c,27,10,27,14,26,-39.97,-1.54,26,-50.96,-1.96,25,-61.59,-2.46
201718,Academic year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,CLA 12 months at 31 March,19,8,19,9,19,11,19,c,19,7,19,10,17,-6.67,-0.39,17,-16.02,-0.94,17,6.07,0.36
201718,Academic year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,CLA 12 months at 31 March,31,15,31,11,31,14,31,7,31,14,31,14,29,23.03,0.79,29,-13.53,-0.47,29,19.55,0.67
201718,Academic year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,CLA 12 months at 31 March,0,z,0,z,0,z,0,z,0,z,0,z,0,z,z,0,z,z,0,z,z
201718,Academic year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,CLA 12 months at 31 March,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201718,Academic year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,CLA 12 months at 31 March,15,6,15,8,15,c,15,c,15,8,15,7,14,-12.78,-0.91,14,-6.06,-0.43,14,-21.68,-1.55
201718,Academic year,Local authority,E92000001,England,E12000009,South West,836,Poole,E06000029,CLA 12 months at 31 March,7,c,7,c,7,c,7,c,7,c,7,c,7,-63.53,-9.08,7,-49.71,-7.1,7,-52.54,-7.51
201718,Academic year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,CLA 12 months at 31 March,16,7,16,7,16,c,16,c,16,7,16,7,14,-9.4,-0.67,15,-5.82,-0.39,14,-42.76,-3.05
201718,Academic year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,CLA 12 months at 31 March,12,6,12,7,12,7,12,c,12,7,12,7,11,-10.82,-0.98,11,-17.15,-1.56,11,-12.93,-1.18
201718,Academic year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,CLA 12 months at 31 March,12,c,12,c,12,7,12,c,12,c,12,6,12,9.81,0.82,12,-51.19,-4.27,12,-17.75,-1.48
201718,Academic year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,CLA 12 months at 31 March,16,6,16,c,16,c,16,c,16,6,16,c,16,-37.04,-2.32,16,-45.78,-2.86,16,-47.23,-2.95
201718,Academic year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,CLA 12 months at 31 March,19,10,19,9,19,10,19,8,19,10,19,12,19,24.32,1.28,19,0.49,0.03,18,-1.41,-0.08
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,CLA 12 months at 31 March,6,c,6,c,6,c,6,c,6,c,6,c,6,-21.27,-3.55,6,-5.64,-0.94,6,-5.2,-0.87
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,CLA 12 months at 31 March,0,z,0,z,0,z,0,z,0,z,0,z,0,z,z,0,z,z,0,z,z
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,CLA 12 months at 31 March,13,c,13,6,13,6,13,c,13,6,13,6,10,-14.33,-1.43,12,-17.25,-1.44,10,7.46,0.75
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,CLA 12 months at 31 March,6,c,6,c,6,c,6,c,6,c,6,c,c,c,c,c,c,c,c,c,c
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,CLA 12 months at 31 March,20,12,20,10,20,11,20,9,20,11,20,9,18,1.79,0.1,19,-25.86,-1.36,18,-37.74,-2.1
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,CLA 12 months at 31 March,12,8,12,7,12,6,12,6,12,7,12,9,11,15.5,1.41,11,-3.01,-0.27,11,-8.67,-0.79
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,CLA 12 months at 31 March,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,CLA 12 months at 31 March,11,6,11,c,11,8,11,c,11,7,11,c,10,4.04,0.4,10,-11.33,-1.13,10,29.84,2.98
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,CLA 12 months at 31 March,23,8,23,10,23,8,23,6,23,11,23,10,20,-40.51,-2.03,22,-49.55,-2.25,20,-90.62,-4.53
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,CLA 12 months at 31 March,7,c,7,c,7,c,7,c,7,c,7,c,6,22.1,3.68,6,11.62,1.94,6,10.05,1.68
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,CLA 12 months at 31 March,22,15,22,13,22,14,22,11,22,13,22,15,20,82.91,4.15,20,15.01,0.75,20,18.61,0.93
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,CLA 12 months at 31 March,7,c,7,c,7,c,7,c,7,c,7,6,6,12.8,2.13,6,18.76,3.13,6,13.46,2.24
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,CLA 12 months at 31 March,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,CLA 12 months at 31 March,6,c,6,c,6,c,6,c,6,6,6,6,6,-3.3,-0.55,6,-7.1,-1.18,6,6.9,1.15
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,CLA 12 months at 31 March,23,14,23,16,23,13,23,10,23,14,23,17,21,45.33,2.16,22,55.21,2.51,21,29.93,1.43
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,CLA 12 months at 31 March,8,6,8,c,8,c,8,c,8,c,8,c,c,c,c,6,-4.5,-0.75,6,0.42,0.07
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,CLA 12 months at 31 March,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,CLA 12 months at 31 March,7,c,7,c,7,c,7,c,7,c,7,c,7,18.11,2.59,7,-14.13,-2.02,7,7.9,1.13
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,CLA 12 months at 31 March,12,6,12,6,12,7,12,c,12,6,12,7,12,30.31,2.53,12,12.94,1.08,12,18.53,1.54
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,CLA 12 months at 31 March,19,12,19,12,19,13,19,11,19,12,19,14,17,26.13,1.54,17,-22.84,-1.34,17,-8.1,-0.48
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,307,Ealing,E09000009,CLA 12 months at 31 March,13,c,13,c,13,c,13,c,13,7,13,6,12,-16.88,-1.41,12,-23.22,-1.94,12,-27.63,-2.3
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,308,Enfield,E09000010,CLA 12 months at 31 March,11,7,11,c,11,c,11,c,11,6,11,6,9,0.1,0.01,9,-28.14,-3.13,9,-16.12,-1.79
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,203,Greenwich,E09000011,CLA 12 months at 31 March,25,17,25,15,25,16,25,14,25,13,25,17,24,-7.34,-0.31,24,-16.22,-0.68,24,-35.47,-1.48
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,Harrow,E09000015,CLA 12 months at 31 March,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,Havering,E09000016,CLA 12 months at 31 March,13,7,13,c,13,7,13,c,13,6,13,7,12,46,3.83,12,-14.28,-1.19,12,15.66,1.31
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,Hillingdon,E09000017,CLA 12 months at 31 March,7,c,7,c,7,c,7,c,7,c,7,c,7,15.85,2.26,7,-3.99,-0.57,7,-6.3,-0.9
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,Hounslow,E09000018,CLA 12 months at 31 March,10,6,10,c,10,6,10,c,10,c,10,6,9,40.31,4.48,9,-17.56,-1.95,9,15.35,1.71
