time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,social_care_group,t_pupils,t_primary,t_secondary,t_special,t_pru
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,CINO at 31 March,1262,637,404,189,32
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,CINO at 31 March,972,482,280,203,7
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,CINO at 31 March,252,86,69,88,9
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,CINO at 31 March,1389,813,433,118,25
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,CINO at 31 March,529,211,162,144,12
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,CINO at 31 March,406,207,114,79,6
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,CINO at 31 March,2167,940,696,502,29
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,CINO at 31 March,1339,752,401,177,9
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,CINO at 31 March,317,81,76,151,9
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,CINO at 31 March,1106,579,362,137,28
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,CINO at 31 March,1738,809,519,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,CINO at 31 March,750,373,203,157,17
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,CINO at 31 March,1447,621,457,346,23
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,CINO at 31 March,520,252,129,129,10
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,CINO at 31 March,1158,583,342,221,12
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,CINO at 31 March,553,190,183,166,14
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,CINO at 31 March,2664,1179,700,743,42
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,CINO at 31 March,1677,609,405,640,23
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,CINO at 31 March,589,202,c,247,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,CINO at 31 March,1131,540,300,246,45
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,CINO at 31 March,384,121,157,78,28
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,CINO at 31 March,535,258,171,87,19
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,CINO at 31 March,1021,515,324,156,26
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,CINO at 31 March,587,274,209,89,15
201819,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,CINO at 31 March,493,243,202,40,8
201819,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,CINO at 31 March,810,377,310,101,22
201819,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,CINO at 31 March,1448,664,432,322,30
201819,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,CINO at 31 March,1096,533,345,203,15
201819,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,CINO at 31 March,3432,1704,1118,591,19
201819,Academic year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,CINO at 31 March,421,166,166,82,7
201819,Academic year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,CINO at 31 March,3927,1806,1177,926,18
201819,Academic year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,CINO at 31 March,999,527,272,179,21
201819,Academic year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,CINO at 31 March,989,406,274,294,15
201819,Academic year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,CINO at 31 March,1934,940,689,295,10
201819,Academic year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,CINO at 31 March,519,233,186,100,0
201819,Academic year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,CINO at 31 March,694,339,219,121,15
201819,Academic year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,CINO at 31 March,607,305,184,97,21
201819,Academic year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,CINO at 31 March,1136,600,317,200,19
201819,Academic year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,CINO at 31 March,2287,959,666,639,23
201819,Academic year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,CINO at 31 March,497,232,156,93,16
201819,Academic year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,CINO at 31 March,1908,920,727,232,29
201819,Academic year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,CINO at 31 March,283,138,122,16,7
201819,Academic year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,CINO at 31 March,421,187,136,90,8
201819,Academic year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,CINO at 31 March,420,176,126,c,c
201819,Academic year,Local authority,E92000001,England,E12000009,South West,837,Bournemouth,E06000028,CINO at 31 March,451,181,175,c,c
201819,Academic year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,CINO at 31 March,1094,537,390,145,22
201819,Academic year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,CINO at 31 March,2042,1027,777,197,41
201819,Academic year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,CINO at 31 March,2067,944,690,399,34
201819,Academic year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,CINO at 31 March,889,353,403,104,29
201819,Academic year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,CINO at 31 March,1513,830,567,78,38
201819,Academic year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,CINO at 31 March,28,0,c,c,0
201819,Academic year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,CINO at 31 March,250,92,85,67,6
201819,Academic year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,CINO at 31 March,685,346,237,86,16
201819,Academic year,Local authority,E92000001,England,E12000009,South West,836,Poole,E06000029,CINO at 31 March,376,154,121,85,16
201819,Academic year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,CINO at 31 March,952,431,405,99,17
201819,Academic year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,CINO at 31 March,777,320,289,151,17
201819,Academic year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,CINO at 31 March,1002,464,378,134,26
201819,Academic year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,CINO at 31 March,361,168,89,97,7
201819,Academic year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,CINO at 31 March,1160,602,356,202,0
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,CINO at 31 March,594,223,181,177,13
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,CINO at 31 March,18,9,7,c,c
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,CINO at 31 March,995,451,372,140,32
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,CINO at 31 March,681,339,213,107,22
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,CINO at 31 March,679,347,243,71,18
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,CINO at 31 March,836,406,239,166,25
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,CINO at 31 March,314,157,127,16,14
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,CINO at 31 March,900,363,363,147,27
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,CINO at 31 March,775,308,247,198,22
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,CINO at 31 March,1556,822,590,110,34
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,CINO at 31 March,837,351,245,224,17
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,CINO at 31 March,1718,896,592,187,43
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,CINO at 31 March,880,418,305,135,22
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,CINO at 31 March,509,220,171,110,8
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,CINO at 31 March,1091,576,461,26,28
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,CINO at 31 March,759,358,291,91,19
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,CINO at 31 March,562,193,169,193,7
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,CINO at 31 March,1114,526,378,202,8
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,CINO at 31 March,970,427,272,248,23
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,CINO at 31 March,1422,704,472,215,31
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,307,Ealing,E09000009,CINO at 31 March,1226,517,419,275,15
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,308,Enfield,E09000010,CINO at 31 March,531,108,146,269,8
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,203,Greenwich,E09000011,CINO at 31 March,1083,483,351,221,28
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,Harrow,E09000015,CINO at 31 March,838,413,286,127,12
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,Havering,E09000016,CINO at 31 March,1136,588,384,150,14
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,Hillingdon,E09000017,CINO at 31 March,986,472,335,167,12
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,Hounslow,E09000018,CINO at 31 March,767,357,228,164,18
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,Kingston upon Thames,E09000021,CINO at 31 March,324,161,108,c,c
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,Merton,E09000024,CINO at 31 March,563,264,187,100,12
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,Redbridge,E09000026,CINO at 31 March,654,159,219,269,7
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,Richmond upon Thames,E09000027,CINO at 31 March,196,71,83,35,7
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,Sutton,E09000029,CINO at 31 March,768,368,216,163,21
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,Waltham Forest,E09000031,CINO at 31 March,950,431,312,177,30
201819,Academic year,National,E92000001,England,,,,,,CLA 12 months at 31 March,36800,14350,16990,4790,670
201819,Academic year,Regional,E92000001,England,E12000001,North East,,,,CLA 12 months at 31 March,2580,1030,1120,400,30
201819,Academic year,Regional,E92000001,England,E12000002,North West,,,,CLA 12 months at 31 March,7430,3350,3140,800,150
201819,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,CLA 12 months at 31 March,4240,1770,1910,460,100
201819,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,CLA 12 months at 31 March,2750,1080,1280,370,30
201819,Academic year,Regional,E92000001,England,E12000005,West Midlands,,,,CLA 12 months at 31 March,5230,2230,2260,680,70
201819,Academic year,Regional,E92000001,England,E12000006,East of England,,,,CLA 12 months at 31 March,3140,1040,1610,420,80
201819,Academic year,Regional,E92000001,England,E12000007,London,,,,CLA 12 months at 31 March,3970,1210,2170,490,100
201819,Academic year,Regional,E92000001,England,E12000008,South East,,,,CLA 12 months at 31 March,4700,1650,2170,820,60
201819,Academic year,Regional,E92000001,England,E12000009,South West,,,,CLA 12 months at 31 March,2770,990,1350,370,60
201819,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,CLA 12 months at 31 March,1740,520,960,210,50
201819,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,CLA 12 months at 31 March,2230,690,1210,280,50
201819,Academic year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,CLA 12 months at 31 March,418,179,176,63,0
201819,Academic year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,CLA 12 months at 31 March,114,63,37,c,c
201819,Academic year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,CLA 12 months at 31 March,215,83,84,c,c
201819,Academic year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,CLA 12 months at 31 March,145,61,62,c,c
201819,Academic year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,CLA 12 months at 31 March,251,117,105,c,c
201819,Academic year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,CLA 12 months at 31 March,284,96,139,c,c
201819,Academic year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,CLA 12 months at 31 March,140,42,71,c,c
201819,Academic year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,CLA 12 months at 31 March,165,45,84,36,0
201819,Academic year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,CLA 12 months at 31 March,142,66,56,c,c
201819,Academic year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,CLA 12 months at 31 March,164,57,70,c,c
201819,Academic year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,CLA 12 months at 31 March,281,129,114,c,c
201819,Academic year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,CLA 12 months at 31 March,256,94,121,35,6
201819,Academic year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,CLA 12 months at 31 March,162,73,69,14,6
201819,Academic year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,CLA 12 months at 31 March,282,114,119,30,19
201819,Academic year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,CLA 12 months at 31 March,340,162,124,c,c
201819,Academic year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,CLA 12 months at 31 March,151,69,67,c,c
201819,Academic year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,CLA 12 months at 31 March,228,82,112,c,c
201819,Academic year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,CLA 12 months at 31 March,247,104,116,c,c
201819,Academic year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,CLA 12 months at 31 March,361,147,177,31,6
201819,Academic year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,CLA 12 months at 31 March,147,76,61,10,0
201819,Academic year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,CLA 12 months at 31 March,149,67,56,c,c
201819,Academic year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,CLA 12 months at 31 March,1027,482,417,108,20
201819,Academic year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,CLA 12 months at 31 March,649,315,260,64,10
201819,Academic year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,CLA 12 months at 31 March,638,250,293,79,16
201819,Academic year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,CLA 12 months at 31 March,297,147,117,c,c
201819,Academic year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,CLA 12 months at 31 March,259,115,120,c,c
201819,Academic year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,CLA 12 months at 31 March,278,132,105,33,8
201819,Academic year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,CLA 12 months at 31 March,281,129,112,c,c
201819,Academic year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,CLA 12 months at 31 March,274,151,99,c,c
201819,Academic year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,CLA 12 months at 31 March,178,89,67,c,c
201819,Academic year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,CLA 12 months at 31 March,323,148,131,29,15
201819,Academic year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,CLA 12 months at 31 March,197,79,84,c,c
201819,Academic year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,CLA 12 months at 31 March,222,97,104,c,c
201819,Academic year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,CLA 12 months at 31 March,268,104,126,32,6
201819,Academic year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,CLA 12 months at 31 March,469,218,200,c,c
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,CLA 12 months at 31 March,151,61,71,c,c
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,CLA 12 months at 31 March,537,231,240,52,14
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,Calderdale,E08000033,CLA 12 months at 31 March,164,60,90,c,c
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,CLA 12 months at 31 March,255,86,139,c,c
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,CLA 12 months at 31 March,161,70,76,c,c
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,"Kingston upon Hull, City of",E06000010,CLA 12 months at 31 March,422,216,148,41,17
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,CLA 12 months at 31 March,343,153,150,c,c
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,Leeds,E08000035,CLA 12 months at 31 March,695,289,329,c,c
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,CLA 12 months at 31 March,196,98,68,20,10
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,CLA 12 months at 31 March,120,47,67,6,0
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,North Yorkshire,E10000023,CLA 12 months at 31 March,219,71,111,30,7
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,CLA 12 months at 31 March,296,120,115,49,12
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,CLA 12 months at 31 March,314,112,149,46,7
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,Wakefield,E08000036,CLA 12 months at 31 March,262,121,104,c,c
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,CLA 12 months at 31 March,109,37,54,8,10
201819,Academic year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,CLA 12 months at 31 March,258,105,109,c,c
201819,Academic year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,CLA 12 months at 31 March,339,133,159,c,c
201819,Academic year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,CLA 12 months at 31 March,339,159,137,c,c
201819,Academic year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,CLA 12 months at 31 March,268,114,125,c,c
201819,Academic year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,CLA 12 months at 31 March,286,c,116,c,c
201819,Academic year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,CLA 12 months at 31 March,508,207,225,c,c
201819,Academic year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,CLA 12 months at 31 March,309,102,164,c,c
201819,Academic year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,CLA 12 months at 31 March,424,153,232,c,c
201819,Academic year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,CLA 12 months at 31 March,16,c,8,c,0
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,CLA 12 months at 31 March,964,366,428,153,17
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,CLA 12 months at 31 March,299,115,142,35,7
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,CLA 12 months at 31 March,348,156,151,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,CLA 12 months at 31 March,190,93,76,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,CLA 12 months at 31 March,411,217,151,34,9
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,CLA 12 months at 31 March,154,67,71,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,CLA 12 months at 31 March,208,99,88,21,0
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,CLA 12 months at 31 March,565,204,271,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,CLA 12 months at 31 March,430,232,157,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,CLA 12 months at 31 March,190,88,74,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,CLA 12 months at 31 March,360,156,148,50,6
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,CLA 12 months at 31 March,305,122,138,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,CLA 12 months at 31 March,383,143,180,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,CLA 12 months at 31 March,422,170,181,60,11
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,CLA 12 months at 31 March,120,32,69,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,CLA 12 months at 31 March,348,128,169,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,CLA 12 months at 31 March,172,68,83,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,CLA 12 months at 31 March,477,138,255,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,CLA 12 months at 31 March,442,119,242,71,10
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,CLA 12 months at 31 March,174,60,98,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,CLA 12 months at 31 March,549,214,239,69,27
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,CLA 12 months at 31 March,168,57,77,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,CLA 12 months at 31 March,138,55,70,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,CLA 12 months at 31 March,418,133,216,49,20
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,CLA 12 months at 31 March,137,39,89,9,0
201819,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,CLA 12 months at 31 March,63,22,35,6,0
201819,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,CLA 12 months at 31 March,165,53,81,c,c
201819,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,CLA 12 months at 31 March,234,68,99,59,8
201819,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,CLA 12 months at 31 March,304,119,129,c,c
201819,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,CLA 12 months at 31 March,802,334,356,c,c
201819,Academic year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,CLA 12 months at 31 March,132,54,60,c,c
201819,Academic year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,CLA 12 months at 31 March,783,210,401,c,c
201819,Academic year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,CLA 12 months at 31 March,205,84,94,27,0
201819,Academic year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,CLA 12 months at 31 March,193,73,83,c,c
201819,Academic year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,CLA 12 months at 31 March,313,104,157,c,c
201819,Academic year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,CLA 12 months at 31 March,189,67,88,c,c
201819,Academic year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,CLA 12 months at 31 March,137,57,59,c,c
201819,Academic year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,CLA 12 months at 31 March,74,22,44,c,c
201819,Academic year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,CLA 12 months at 31 March,266,113,114,c,c
201819,Academic year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,CLA 12 months at 31 March,408,140,173,88,7
201819,Academic year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,CLA 12 months at 31 March,82,23,46,c,c
201819,Academic year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,CLA 12 months at 31 March,274,88,110,c,c
201819,Academic year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,CLA 12 months at 31 March,43,12,25,c,c
201819,Academic year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,CLA 12 months at 31 March,30,c,18,c,0
201819,Academic year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,CLA 12 months at 31 March,80,28,39,13,0
201819,Academic year,Local authority,E92000001,England,E12000009,South West,837,Bournemouth,E06000028,CLA 12 months at 31 March,87,31,47,9,0
201819,Academic year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,CLA 12 months at 31 March,336,123,154,53,6
201819,Academic year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,CLA 12 months at 31 March,210,53,136,15,6
201819,Academic year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,CLA 12 months at 31 March,329,123,152,c,c
201819,Academic year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,CLA 12 months at 31 March,208,84,93,24,7
201819,Academic year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,CLA 12 months at 31 March,280,105,136,c,c
201819,Academic year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,CLA 12 months at 31 March,98,46,36,c,c
201819,Academic year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,CLA 12 months at 31 March,212,88,87,27,10
