time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,social_care_group,version,t_pupils,t_att8,avg_att8,t_l2basics_95,pt_l2basics_95,t_l2basics_94,pt_l2basics_94,t_ebacc_e_ptq_ee,pt_ebacc_e_ptq_ee,t_ebaccaps,avg_ebaccaps,t_inp8calc,t_p8score,avg_p8score,p8score_CI_low,p8score_CI_upp
201617,Academic year,Regional,E92000001,England,E12000007,London,,,,CINO at 31 March,Revised,2020,42511,21,250,12.4,490,24.1,330,16.2,x,x,1730,-1859.851,-1.08,-1.13,-1.02
201617,Academic year,Regional,E92000001,England,E12000008,South East,,,,CINO at 31 March,Revised,2020,41070.38,20.4,210,10.3,430,21.4,220,11,x,x,1800,-2119.185,-1.18,-1.23,-1.12
201617,Academic year,Regional,E92000001,England,E12000009,South West,,,,CINO at 31 March,Revised,1090,21388.38,19.6,90,8.3,210,19.6,100,9.4,x,x,970,c,-1.28,-1.36,-1.2
201617,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,CINO at 31 March,Revised,890,19137.5,21.6,120,13.2,220,24.6,150,17.4,x,x,760,-817.944,-1.08,-1.17,-0.99
201617,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,CINO at 31 March,Revised,1140,23373.5,20.6,130,11.7,270,23.7,170,15.2,x,x,970,-1041.907,-1.07,-1.15,-0.99
201617,Academic year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,CINO at 31 March,Revised,111,1810,16.3,c,c,16,14.4,c,c,x,x,102,-162.998,-1.6,-1.84,-1.36
201617,Academic year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,CINO at 31 March,Revised,39,720.25,18.5,c,c,c,c,c,c,x,x,35,-47.323,-1.35,-1.76,-0.94
201617,Academic year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,CINO at 31 March,Revised,49,675.13,13.8,c,c,6,12.2,c,c,x,x,43,-95.008,-2.21,-2.58,-1.84
201617,Academic year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,CINO at 31 March,Revised,37,904,24.4,c,c,8,21.6,c,c,x,x,36,-45.919,-1.28,-1.68,-0.87
201617,Academic year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,CINO at 31 March,Revised,64,1007.25,15.7,c,c,9,14.1,c,c,x,x,62,-81.919,-1.32,-1.63,-1.02
201617,Academic year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,CINO at 31 March,Revised,77,1334.25,17.3,c,c,13,16.9,7,9.1,x,x,69,-105.28,-1.53,-1.82,-1.24
201617,Academic year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,CINO at 31 March,Revised,42,963,22.9,c,c,9,21.4,c,c,x,x,40,-42.387,-1.06,-1.44,-0.68
201617,Academic year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,CINO at 31 March,Revised,99,1516.75,15.3,c,c,17,17.2,c,c,x,x,82,-121.125,-1.48,-1.74,-1.21
201617,Academic year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,CINO at 31 March,Revised,41,643.5,15.7,c,c,c,c,c,c,x,x,39,-54.605,-1.4,-1.79,-1.01
201617,Academic year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,CINO at 31 March,Revised,27,413.75,15.3,c,c,c,c,0,0,x,x,24,-45.232,-1.88,-2.38,-1.39
201617,Academic year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,CINO at 31 March,Revised,65,1485,22.8,7,10.8,17,26.2,10,15.4,x,x,62,-59.262,-0.96,-1.26,-0.65
201617,Academic year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,CINO at 31 March,Revised,84,1842,21.9,6,7.1,18,21.4,15,17.9,x,x,79,-106.982,-1.35,-1.63,-1.08
201617,Academic year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,CINO at 31 March,Revised,49,621.75,12.7,c,c,c,c,c,c,x,x,42,-78.873,-1.88,-2.25,-1.51
201617,Academic year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,CINO at 31 March,Revised,71,1114.25,15.7,c,c,6,8.5,7,9.9,x,x,62,-103.999,-1.68,-1.98,-1.37
201617,Academic year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,CINO at 31 March,Revised,67,1334.25,19.9,6,9,11,16.4,c,c,x,x,60,-84.971,-1.42,-1.73,-1.11
201617,Academic year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,CINO at 31 March,Revised,45,774,17.2,c,c,8,17.8,6,13.3,x,x,42,-63.712,-1.52,-1.89,-1.15
201617,Academic year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,CINO at 31 March,Revised,55,1371.75,24.9,7,12.7,16,29.1,9,16.4,x,x,47,-47.67,-1.01,-1.37,-0.66
201617,Academic year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,CINO at 31 March,Revised,69,1232.5,17.9,6,8.7,11,15.9,8,11.6,x,x,61,-77.46,-1.27,-1.58,-0.96
201617,Academic year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,CINO at 31 March,Revised,101,1670.88,16.5,7,6.9,13,12.9,8,7.9,x,x,85,-107.259,-1.26,-1.52,-1
201617,Academic year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,CINO at 31 March,Revised,34,719.25,21.2,c,c,c,c,c,c,x,x,34,-55.855,-1.64,-2.06,-1.23
201617,Academic year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,CINO at 31 March,Revised,32,422,13.2,c,c,c,c,c,c,x,x,30,-61.861,-2.06,-2.5,-1.62
201617,Academic year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,CINO at 31 March,Revised,250,4718,18.9,18,7.2,43,17.2,13,5.2,x,x,228,-268.988,-1.18,-1.34,-1.02
201617,Academic year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,CINO at 31 March,Revised,78,1015.5,13,c,c,7,9,6,7.7,x,x,67,-118.485,-1.77,-2.06,-1.47
201617,Academic year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,CINO at 31 March,Revised,114,1637,14.4,c,c,10,8.8,c,c,x,x,94,-160.637,-1.71,-1.96,-1.46
201617,Academic year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,CINO at 31 March,Revised,71,1068.5,15,c,c,8,11.3,c,c,x,x,64,-97.906,-1.53,-1.83,-1.23
201617,Academic year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,CINO at 31 March,Revised,47,977.25,20.8,c,c,6,12.8,c,c,x,x,45,-47.671,-1.06,-1.42,-0.7
201617,Academic year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,CINO at 31 March,Revised,72,1718.75,23.9,11,15.3,17,23.6,11,15.3,x,x,63,-52.178,-0.83,-1.13,-0.52
201617,Academic year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,CINO at 31 March,Revised,61,882.5,14.5,c,c,6,9.8,9,14.8,x,x,56,-86.511,-1.54,-1.87,-1.22
201617,Academic year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,CINO at 31 March,Revised,55,937.25,17,c,c,9,16.4,c,c,x,x,51,-79.275,-1.55,-1.89,-1.22
201617,Academic year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,CINO at 31 March,Revised,55,1468.25,26.7,10,18.2,17,30.9,13,23.6,x,x,52,-62.895,-1.21,-1.54,-0.88
201617,Academic year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,CINO at 31 March,Revised,88,1681,19.1,c,c,14,15.9,c,c,x,x,82,-139.026,-1.7,-1.96,-1.43
201617,Academic year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,CINO at 31 March,Revised,53,1117.25,21.1,8,15.1,14,26.4,c,c,x,x,44,-54.154,-1.23,-1.59,-0.87
201617,Academic year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,CINO at 31 March,Revised,40,931.75,23.3,c,c,10,25,c,c,x,x,37,-56.287,-1.52,-1.92,-1.13
201617,Academic year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,CINO at 31 March,Revised,71,1361,19.2,6,8.5,13,18.3,c,c,x,x,67,-98.425,-1.47,-1.76,-1.17
201617,Academic year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,CINO at 31 March,Revised,81,1294,16,c,c,12,14.8,8,9.9,x,x,75,-97.414,-1.3,-1.58,-1.02
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,CINO at 31 March,Revised,52,647.25,12.4,c,c,c,c,c,c,x,x,47,-81.646,-1.74,-2.09,-1.39
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,CINO at 31 March,Revised,124,1855.5,15,8,6.5,16,12.9,13,10.5,x,x,114,-166.03,-1.46,-1.68,-1.23
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,Calderdale,E08000033,CINO at 31 March,Revised,32,721,22.5,c,c,7,21.9,c,c,x,x,29,-30.684,-1.06,-1.51,-0.61
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,CINO at 31 March,Revised,69,988.5,14.3,c,c,9,13,0,0,x,x,63,-127.474,-2.02,-2.33,-1.72
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,CINO at 31 March,Revised,76,1378.75,18.1,6,7.9,12,15.8,8,10.5,x,x,72,-100.406,-1.39,-1.68,-1.11
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,"Kingston upon Hull, City of",E06000010,CINO at 31 March,Revised,99,1957.75,19.8,8,8.1,14,14.1,16,16.2,x,x,95,-123.484,-1.3,-1.55,-1.05
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,CINO at 31 March,Revised,104,1727.25,16.6,6,5.8,12,11.5,9,8.7,x,x,90,-106.758,-1.19,-1.44,-0.93
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,Leeds,E08000035,CINO at 31 March,Revised,169,3558.5,21.1,12,7.1,28,16.6,20,11.8,x,x,146,-149.323,-1.02,-1.22,-0.82
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,CINO at 31 March,Revised,48,1239,25.8,7,14.6,15,31.3,8,16.7,x,x,47,-33.959,-0.72,-1.07,-0.37
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,CINO at 31 March,Revised,27,423.5,15.7,c,c,c,c,c,c,x,x,22,-18.734,-0.85,-1.37,-0.34
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,North Yorkshire,E10000023,CINO at 31 March,Revised,83,1409.75,17,8,9.6,17,20.5,7,8.4,x,x,77,-104.854,-1.36,-1.64,-1.09
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,CINO at 31 March,Revised,78,1612,20.7,c,c,9,11.5,c,c,x,x,75,-81.155,-1.08,-1.36,-0.8
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,CINO at 31 March,Revised,176,3386.25,19.2,8,4.5,29,16.5,21,11.9,x,x,165,-197.17,-1.19,-1.38,-1.01
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,Wakefield,E08000036,CINO at 31 March,Revised,70,1142.25,16.3,6,8.6,7,10,c,c,x,x,62,-88.696,-1.43,-1.74,-1.12
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,CINO at 31 March,Revised,66,1243.75,18.8,c,c,10,15.2,c,c,x,x,63,-93.736,-1.49,-1.79,-1.18
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,CINO at 31 March,Revised,69,1553.5,22.5,6,8.7,13,18.8,11,15.9,x,x,61,-54.973,-0.9,-1.21,-0.59
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,CINO at 31 March,Revised,183,4122.25,22.5,22,12,46,25.1,17,9.3,x,x,167,-209.779,-1.26,-1.44,-1.07
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,CINO at 31 March,Revised,51,1120,22,c,c,14,27.5,c,c,x,x,43,-42.635,-0.99,-1.36,-0.62
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,CINO at 31 March,Revised,99,1869,18.9,11,11.1,21,21.2,9,9.1,x,x,89,-106.526,-1.2,-1.45,-0.94
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,CINO at 31 March,Revised,135,2405.88,17.8,c,c,20,14.8,9,6.7,x,x,120,-150.652,-1.26,-1.48,-1.04
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,CINO at 31 March,Revised,142,2332.5,16.4,7,4.9,23,16.2,12,8.5,x,x,123,-142.594,-1.16,-1.38,-0.94
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,CINO at 31 March,Revised,83,1011.75,12.2,c,c,9,10.8,8,9.6,x,x,70,-116.966,-1.67,-1.96,-1.38
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,CINO at 31 March,Revised,115,2764.5,24,18,15.7,27,23.5,16,13.9,x,x,94,-77.939,-0.83,-1.08,-0.58
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,CINO at 31 March,Revised,10,208.75,20.9,c,c,c,c,c,c,x,x,9,-8.768,-0.97,-1.78,-0.17
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,CINO at 31 March,Revised,211,3863.38,18.3,16,7.6,43,20.4,25,11.8,x,x,174,-192.157,-1.1,-1.29,-0.92
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,CINO at 31 March,Revised,129,2576.5,20,7,5.4,21,16.3,24,18.6,x,x,113,-154.879,-1.37,-1.6,-1.14
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,CINO at 31 March,Revised,83,1546.75,18.6,11,13.3,16,19.3,6,7.2,x,x,82,-70.774,-0.86,-1.13,-0.6
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,CINO at 31 March,Revised,39,578.75,14.8,c,c,8,20.5,c,c,x,x,39,-73.201,-1.88,-2.26,-1.49
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,CINO at 31 March,Revised,65,1212.75,18.7,c,c,7,10.8,c,c,x,x,61,-91.385,-1.5,-1.81,-1.19
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,CINO at 31 March,Revised,23,389.5,16.9,c,c,c,c,c,c,x,x,22,-23.173,-1.05,-1.57,-0.54
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,CINO at 31 March,Revised,34,461.25,13.6,c,c,c,c,c,c,x,x,28,-61.377,-2.19,-2.65,-1.74
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,CINO at 31 March,Revised,144,2759.38,19.2,16,11.1,24,16.7,19,13.2,x,x,132,-146.031,-1.11,-1.32,-0.9
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,CINO at 31 March,Revised,107,2322,21.7,10,9.3,21,19.6,13,12.1,x,x,79,-46.222,-0.59,-0.86,-0.31
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,CINO at 31 March,Revised,20,410.25,20.5,c,c,c,c,c,c,x,x,17,-8.524,-0.5,-1.09,0.08
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,CINO at 31 March,Revised,86,1302.75,15.1,c,c,12,14,6,7,x,x,81,-130.351,-1.61,-1.88,-1.34
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,CINO at 31 March,Revised,117,2565.5,21.9,13,11.1,32,27.4,15,12.8,x,x,101,-90.343,-0.89,-1.13,-0.65
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,CINO at 31 March,Revised,103,2382.75,23.1,12,11.7,22,21.4,9,8.7,x,x,93,-87.246,-0.94,-1.19,-0.69
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,CINO at 31 March,Revised,139,2662,19.2,16,11.5,36,25.9,17,12.2,x,x,124,-149.405,-1.2,-1.42,-0.99
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,CINO at 31 March,Revised,44,939.75,21.4,c,c,12,27.3,c,c,x,x,39,-42.65,-1.09,-1.48,-0.71
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,CINO at 31 March,Revised,105,1949.25,18.6,12,11.4,22,21,10,9.5,x,x,90,-89.306,-0.99,-1.25,-0.74
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,CINO at 31 March,Revised,50,603.25,12.1,c,c,8,16,c,c,x,x,47,-74.837,-1.59,-1.94,-1.24
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,CINO at 31 March,Revised,219,3859.75,17.6,17,7.8,40,18.3,18,8.2,x,x,195,-263.057,-1.35,-1.52,-1.18
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,CINO at 31 March,Revised,153,1800,11.8,12,7.8,20,13.1,10,6.5,x,x,141,-182.377,-1.29,-1.5,-1.09
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,CINO at 31 March,Revised,71,1068.25,15,7,9.9,9,12.7,c,c,x,x,61,-74.407,-1.22,-1.53,-0.91
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,CINO at 31 March,Revised,137,2222,16.2,11,8,20,14.6,11,8,x,x,114,-143.475,-1.26,-1.48,-1.03
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,CINO at 31 March,Revised,50,870.25,17.4,c,c,6,12,c,c,x,x,44,-63.661,-1.45,-1.81,-1.08
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,CINO at 31 March,Revised,50,889.75,17.8,c,c,8,16,c,c,x,x,48,-70.847,-1.48,-1.82,-1.13
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,CINO at 31 March,Revised,107,1669.5,15.6,c,c,14,13.1,c,c,x,x,91,-129.528,-1.42,-1.68,-1.17
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,CINO at 31 March,Revised,34,726.75,21.4,c,c,8,23.5,c,c,x,x,30,-31.746,-1.06,-1.5,-0.62
201617,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,CINO at 31 March,Revised,56,1116.5,19.9,c,c,7,12.5,6,10.7,x,x,53,-85.384,-1.61,-1.94,-1.28
201617,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,CINO at 31 March,Revised,73,1507.25,20.6,6,8.2,16,21.9,8,11,x,x,68,-101.849,-1.5,-1.79,-1.21
201617,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,CINO at 31 March,Revised,137,3164.5,23.1,19,13.9,39,28.5,14,10.2,x,x,118,-118.496,-1,-1.23,-0.78
201617,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,CINO at 31 March,Revised,106,2385.25,22.5,8,7.5,28,26.4,15,14.2,x,x,99,-116.942,-1.18,-1.42,-0.94
201617,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,CINO at 31 March,Revised,295,5980.5,20.3,33,11.2,69,23.4,29,9.8,x,x,269,-378.995,-1.41,-1.56,-1.26
201617,Academic year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,CINO at 31 March,Revised,45,884,19.6,c,c,8,17.8,c,c,x,x,41,-55.292,-1.35,-1.73,-0.97
201617,Academic year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,CINO at 31 March,Revised,292,4863.5,16.7,25,8.6,42,14.4,27,9.2,x,x,265,-347.846,-1.31,-1.46,-1.16
201617,Academic year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,CINO at 31 March,Revised,41,672.75,16.4,c,c,7,17.1,c,c,x,x,37,-35.024,-0.95,-1.34,-0.55
201617,Academic year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,CINO at 31 March,Revised,69,1056,15.3,6,8.7,11,15.9,7,10.1,x,x,56,-85.731,-1.53,-1.85,-1.21
201617,Academic year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,CINO at 31 March,Revised,182,4073.75,22.4,13,7.1,39,21.4,19,10.4,x,x,162,-162.392,-1,-1.19,-0.81
201617,Academic year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,CINO at 31 March,Revised,33,586.25,17.8,c,c,6,18.2,c,c,x,x,28,-26.442,-0.94,-1.4,-0.49
201617,Academic year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,CINO at 31 March,Revised,45,1037.5,23.1,6,13.3,11,24.4,c,c,x,x,35,-25.038,-0.72,-1.12,-0.31
201617,Academic year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,CINO at 31 March,Revised,41,806.38,19.7,c,c,10,24.4,6,14.6,x,x,40,-37.763,-0.94,-1.33,-0.56
201617,Academic year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,CINO at 31 March,Revised,73,1231,16.9,c,c,9,12.3,7,9.6,x,x,69,-92.801,-1.34,-1.64,-1.05
201617,Academic year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,CINO at 31 March,Revised,226,4830.75,21.4,34,15,55,24.3,29,12.8,x,x,194,-191.633,-0.99,-1.16,-0.81
201617,Academic year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,CINO at 31 March,Revised,39,842.75,21.6,c,c,10,25.6,6,15.4,x,x,36,-27.534,-0.76,-1.17,-0.36
201617,Academic year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,CINO at 31 March,Revised,173,3906.75,22.6,16,9.2,41,23.7,19,11,x,x,153,-156.734,-1.02,-1.22,-0.83
201617,Academic year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,CINO at 31 March,Revised,52,1474,28.3,7,13.5,16,30.8,10,19.2,x,x,47,-34.047,-0.72,-1.08,-0.37
201617,Academic year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,CINO at 31 March,Revised,39,651,16.7,6,15.4,8,20.5,c,c,x,x,33,-39.242,-1.19,-1.61,-0.77
201617,Academic year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,CINO at 31 March,Revised,47,904.25,19.2,c,c,9,19.1,c,c,x,x,39,-43.386,-1.11,-1.5,-0.73
201617,Academic year,Local authority,E92000001,England,E12000009,South West,837,Bournemouth,E06000028,CINO at 31 March,Revised,22,c,c,c,c,6,27.3,c,c,x,x,20,-29.534,-1.48,-2.02,-0.94
201617,Academic year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,CINO at 31 March,Revised,109,2082.88,19.1,9,8.3,22,20.2,17,15.6,x,x,94,-99.249,-1.06,-1.3,-0.81
201617,Academic year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,CINO at 31 March,Revised,111,1947.75,17.5,6,5.4,17,15.3,7,6.3,x,x,101,-137.684,-1.36,-1.6,-1.12
201617,Academic year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,CINO at 31 March,Revised,130,2520,19.4,13,10,30,23.1,12,9.2,x,x,110,-121.272,-1.1,-1.33,-0.87
201617,Academic year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,CINO at 31 March,Revised,80,1689.25,21.1,6,7.5,15,18.8,9,11.3,x,x,73,-104.692,-1.43,-1.72,-1.15
201617,Academic year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,CINO at 31 March,Revised,100,2204,22,14,14,23,23,10,10,x,x,88,-120.676,-1.37,-1.63,-1.11
201617,Academic year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,CINO at 31 March,Revised,c,c,c,c,c,c,c,c,c,x,x,c,c,c,c,c
201617,Academic year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,CINO at 31 March,Revised,32,433.5,13.5,c,c,c,c,c,c,x,x,29,-35.78,-1.23,-1.68,-0.79
201617,Academic year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,CINO at 31 March,Revised,78,1360,17.4,c,c,15,19.2,11,14.1,x,x,73,-121.167,-1.66,-1.94,-1.38
201617,Academic year,Local authority,E92000001,England,E12000009,South West,836,Poole,E06000029,CINO at 31 March,Revised,34,611.75,18,c,c,c,c,c,c,x,x,29,-41.285,-1.42,-1.87,-0.98
201617,Academic year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,CINO at 31 March,Revised,102,2129.5,20.9,c,c,18,17.6,c,c,x,x,94,-124.794,-1.33,-1.58,-1.08
201617,Academic year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,CINO at 31 March,Revised,66,1284.75,19.5,11,16.7,18,27.3,c,c,x,x,58,-71.761,-1.24,-1.55,-0.92
201617,Academic year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,CINO at 31 March,Revised,67,1397,20.9,c,c,13,19.4,9,13.4,x,x,60,-79.582,-1.33,-1.64,-1.02
201617,Academic year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,CINO at 31 March,Revised,30,711.5,23.7,c,c,7,23.3,0,0,x,x,25,-14.536,-0.58,-1.06,-0.1
201617,Academic year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,CINO at 31 March,Revised,83,1571.75,18.9,7,8.4,14,16.9,8,9.6,x,x,77,-98.769,-1.28,-1.56,-1.01
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,CINO at 31 March,Revised,42,524.25,12.5,c,c,c,c,c,c,x,x,34,-41.288,-1.21,-1.63,-0.8
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,CINO at 31 March,Revised,0,z,z,z,z,z,z,z,z,x,x,0,z,z,z,z
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,CINO at 31 March,Revised,123,3102.75,25.2,21,17.1,38,30.9,32,26,x,x,103,-100.508,-0.98,-1.21,-0.74
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,CINO at 31 March,Revised,41,654.25,16,c,c,6,14.6,c,c,x,x,39,-58.979,-1.51,-1.9,-1.13
