time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,characteristic,sen_category,number,percent
201819,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Looked after children,Education Health and Care plan,28,34.1
201819,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Looked after children,Education Health and Care plan,40,26
201819,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Looked after children,Education Health and Care plan,66,33.7
201819,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Looked after children,Education Health and Care plan,103,43.3
201819,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Looked after children,Education Health and Care plan,22,36.1
201819,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Looked after children,Education Health and Care plan,0,.
201819,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Looked after children,Education Health and Care plan,61,35.3
201819,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Looked after children,Education Health and Care plan,11,13.8
201819,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Looked after children,Education Health and Care plan,45,24.5
201819,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Looked after children,Education Health and Care plan,39,24.8
201819,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Looked after children,Education Health and Care plan,15,41.7
201819,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Looked after children,Education Health and Care plan,59,33.5
201819,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Looked after children,Education Health and Care plan,64,30
201819,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Looked after children,Education Health and Care plan,36,21.7
201819,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Looked after children,Education Health and Care plan,71,29.2
201819,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Looked after children,Education Health and Care plan,46,35.7
201819,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Looked after children,Education Health and Care plan,32,27.1
201819,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Looked after children,Education Health and Care plan,16,22.5
201819,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Looked after children,Education Health and Care plan,41,22.7
201819,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Looked after children,Education Health and Care plan,44,36.4
201819,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Looked after children,Education Health and Care plan,32,35.6
201819,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Looked after children,Education Health and Care plan,40,32.8
201819,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Looked after children,Education Health and Care plan,67,41.4
201819,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Looked after children,Education Health and Care plan,64,23.2
201819,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Looked after children,Education Health and Care plan,49,31.4
201819,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Looked after children,Education Health and Care plan,48,31.8
201819,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Looked after children,Education Health and Care plan,79,30
201819,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Looked after children,Education Health and Care plan,16,26.7
201819,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Looked after children,Education Health and Care plan,31,26.7
201819,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Looked after children,Education Health and Care plan,42,37.8
201819,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Looked after children,Education Health and Care plan,33,29.2
201819,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Looked after children,Education Health and Care plan,25,41
201819,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Looked after children,Education Health and Care plan,31,37.3
201819,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Looked after children,Education Health and Care plan,27,30
201819,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Looked after children,Education Health and Care plan,18,54.5
201819,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Looked after children,Education Health and Care plan,23,22.5
201819,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Looked after children,Education Health and Care plan,25,24
201819,Reporting year,National,E92000001,England,,,,,,Looked after children,SEN support,11140,28.7
201819,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Looked after children,SEN support,750,28.2
201819,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Looked after children,SEN support,2220,28.8
201819,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and the Humber,,,,Looked after children,SEN support,1330,30.4
201819,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Looked after children,SEN support,860,30
201819,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Looked after children,SEN support,1520,27.8
201819,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Looked after children,SEN support,940,28
201819,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Looked after children,SEN support,1440,28.2
201819,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Looked after children,SEN support,970,31.9
201819,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Looked after children,SEN support,500,27.8
201819,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Looked after children,SEN support,600,25.1
201819,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Looked after children,SEN support,28,21.2
201819,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,Durham,Looked after children,SEN support,121,28.3
201819,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Looked after children,SEN support,61,27.6
201819,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Looked after children,SEN support,51,32.9
201819,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Looked after children,SEN support,80,30.3
201819,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Looked after children,SEN support,75,26.1
201819,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Looked after children,SEN support,37,25.9
201819,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Looked after children,SEN support,48,28.4
201819,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Looked after children,SEN support,35,24
201819,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Looked after children,SEN support,52,31.7
201819,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Looked after children,SEN support,68,24
201819,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Looked after children,SEN support,94,35.1
201819,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Looked after children,SEN support,57,31.5
201819,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Looked after children,SEN support,104,33.3
201819,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Looked after children,SEN support,90,25.6
201819,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Looked after children,SEN support,47,28.1
201819,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Looked after children,SEN support,58,22.4
201819,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Looked after children,SEN support,78,31.3
201819,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Looked after children,SEN support,93,23.4
201819,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Looked after children,SEN support,60,39.5
201819,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Looked after children,SEN support,41,25.5
201819,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Looked after children,SEN support,283,26.1
201819,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Looked after children,SEN support,204,32.9
201819,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Looked after children,SEN support,200,30.6
201819,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Looked after children,SEN support,88,29.6
201819,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Looked after children,SEN support,60,21.8
201819,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Looked after children,SEN support,93,31.7
201819,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Looked after children,SEN support,76,27.8
201819,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Looked after children,SEN support,91,32.3
201819,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Looked after children,SEN support,54,28.4
201819,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Looked after children,SEN support,87,25.4
201819,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Looked after children,SEN support,46,21.9
201819,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Looked after children,SEN support,49,21.6
201819,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Looked after children,SEN support,103,36.5
201819,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Looked after children,SEN support,162,34.2
201819,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,370,E08000016,Barnsley,Looked after children,SEN support,46,29.5
201819,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,380,E08000032,Bradford,Looked after children,SEN support,161,30
201819,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,381,E08000033,Calderdale,Looked after children,SEN support,53,30.1
201819,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,371,E08000017,Doncaster,Looked after children,SEN support,85,31
201819,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,E06000011,East Riding of Yorkshire,Looked after children,SEN support,44,25.4
201819,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,810,E06000010,Kingston upon Hull City of,Looked after children,SEN support,135,31.2
201819,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,382,E08000034,Kirklees,Looked after children,SEN support,106,29.3
201819,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,383,E08000035,Leeds,Looked after children,SEN support,223,32.6
201819,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,812,E06000012,North East Lincolnshire,Looked after children,SEN support,64,31.4
201819,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,813,E06000013,North Lincolnshire,Looked after children,SEN support,35,27.3
201819,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,815,E10000023,North Yorkshire,Looked after children,SEN support,71,30.6
201819,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,372,E08000018,Rotherham,Looked after children,SEN support,96,29.7
201819,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,373,E08000019,Sheffield,Looked after children,SEN support,103,32.1
201819,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,384,E08000036,Wakefield,Looked after children,SEN support,86,32.1
201819,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,816,E06000014,York,Looked after children,SEN support,24,21.4
201819,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Looked after children,SEN support,65,24.9
201819,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Looked after children,SEN support,105,30.1
201819,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Looked after children,SEN support,110,32
201819,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Looked after children,SEN support,77,25.9
201819,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Looked after children,SEN support,69,23.5
201819,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Looked after children,SEN support,143,27.1
201819,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Looked after children,SEN support,121,37.1
201819,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Looked after children,SEN support,166,36.6
201819,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Looked after children,SEN support,c,c
201819,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Looked after children,SEN support,259,26.4
201819,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Looked after children,SEN support,91,28.1
201819,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Looked after children,SEN support,114,30.3
201819,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,Herefordshire,Looked after children,SEN support,69,34.3
201819,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Looked after children,SEN support,149,36.7
201819,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Looked after children,SEN support,31,18.3
201819,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Looked after children,SEN support,62,28.4
201819,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Looked after children,SEN support,148,24.9
201819,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Looked after children,SEN support,109,24.1
201819,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Looked after children,SEN support,51,24.2
201819,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Looked after children,SEN support,98,26.8
201819,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Looked after children,SEN support,93,28.4
201819,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Looked after children,SEN support,89,23
201819,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Looked after children,SEN support,153,34.2
201819,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford borough,Looked after children,SEN support,36,28.6
201819,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Looked after children,SEN support,88,23.9
201819,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Looked after children,SEN support,52,29.7
201819,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Looked after children,SEN support,114,21.8
201819,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Looked after children,SEN support,165,34.2
201819,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Looked after children,SEN support,62,34.6
201819,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Looked after children,SEN support,192,31.3
201819,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Looked after children,SEN support,49,27.2
201819,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Looked after children,SEN support,32,22.7
201819,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Looked after children,SEN support,113,26.1
201819,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Looked after children,SEN support,40,26.3
201819,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Looked after children,SEN support,16,21.1
201819,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Looked after children,SEN support,52,30.2
201819,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Looked after children,SEN support,45,17.7
201819,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Looked after children,SEN support,110,34.7
201819,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Looked after children,SEN support,271,31.3
201819,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Looked after children,SEN support,46,33.6
201819,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Looked after children,SEN support,209,24.7
201819,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Looked after children,SEN support,72,31
201819,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Looked after children,SEN support,64,30.6
201819,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Looked after children,SEN support,115,33.1
201819,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Looked after children,SEN support,45,22.7
201819,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Looked after children,SEN support,32,21.5
201819,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Looked after children,SEN support,18,23.4
201819,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Looked after children,SEN support,98,33.6
201819,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Looked after children,SEN support,116,24.2
201819,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Looked after children,SEN support,24,28.9
201819,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Looked after children,SEN support,94,31.9
201819,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Looked after children,SEN support,6,14.3
201819,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Looked after children,SEN support,8,22.2
201819,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Looked after children,SEN support,14,16.3
201819,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Looked after children,SEN support,33,30.6
201819,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,Bristol City of,Looked after children,SEN support,103,29
201819,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Looked after children,SEN support,69,30.3
201819,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Looked after children,SEN support,117,32.3
201819,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Looked after children,SEN support,73,32.7
201819,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Looked after children,SEN support,116,35.8
201819,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Looked after children,SEN support,39,.
201819,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Looked after children,SEN support,0,36.1
201819,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Looked after children,SEN support,93,42.7
201819,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Looked after children,SEN support,34,39.1
201819,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Looked after children,SEN support,93,34.3
201819,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Looked after children,SEN support,25,30.5
201819,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Looked after children,SEN support,46,29.9
201819,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Looked after children,SEN support,63,32.1
201819,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Looked after children,SEN support,53,22.3
201819,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Looked after children,SEN support,24,39.3
201819,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Looked after children,SEN support,0,.
201819,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Looked after children,SEN support,35,20.2
201819,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Looked after children,SEN support,28,35
201819,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Looked after children,SEN support,54,29.3
201819,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Looked after children,SEN support,52,33.1
201819,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Looked after children,SEN support,8,22.2
201819,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Looked after children,SEN support,51,29
201819,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Looked after children,SEN support,49,23
201819,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Looked after children,SEN support,44,26.5
201819,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Looked after children,SEN support,73,30
201819,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Looked after children,SEN support,34,26.4
201819,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Looked after children,SEN support,28,23.7
201819,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Looked after children,SEN support,23,32.4
201819,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Looked after children,SEN support,44,24.3
201819,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Looked after children,SEN support,27,22.3
201819,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Looked after children,SEN support,21,23.3
201819,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Looked after children,SEN support,21,17.2
201819,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Looked after children,SEN support,29,17.9
201819,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Looked after children,SEN support,65,23.6
201819,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Looked after children,SEN support,54,34.6
201819,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Looked after children,SEN support,43,28.5
201819,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Looked after children,SEN support,66,25.1
201819,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Looked after children,SEN support,24,40
201819,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Looked after children,SEN support,21,18.1
201819,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Looked after children,SEN support,25,22.5
201819,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Looked after children,SEN support,29,25.7
201819,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Looked after children,SEN support,13,21.3
201819,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Looked after children,SEN support,23,27.7
201819,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Looked after children,SEN support,21,23.3
201819,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Looked after children,SEN support,7,21.2
201819,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Looked after children,SEN support,35,34.3
201819,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Looked after children,SEN support,32,30.8
